median_aqi,pm25_days,unhealthy_days,resp_death_rate,Risk_Cluster
49,0,4,0.000315364,1
40,86,9,0.000188131,0
35,0,4,0.000175842,1
43,122,0,0.000355813,0
29,0,0,0.00017149,1
45,0,0,0.000421989,1
46,0,0,0.000353073,1
53,245,15,0.000250022,2
39,0,0,0.000210447,1
38,87,0,0.000418392,0
45,163,0,0.000229477,0
49,0,8,0.000209397,1
46,173,2,0.000205376,0
35,25,0,0.000127751,1
44,101,0,0.000359497,0
33,0,0,0.000200431,1
38,85,0,0.000216581,0
45,249,0,9.19e-05,2
58,222,11,0.00016242,2
43,48,0,0.00044674,1
51,97,0,0.000142259,0
40,67,6,0.000141948,0
60,258,2,0.00026753,2
55,323,0,0.000376442,2
16,0,0,0.000393836,1
41,0,0,0.00013658,1
49,0,4,0.000115332,1
40,101,1,0.000243875,0
61,321,0,0.000183943,2
51,0,3,0.000262719,1
34,0,0,0.000125597,1
53,122,0,0.000457857,0
51,318,2,0.00016884,2
42,279,0,0.000184981,2
47,229,0,0.000209098,2
34,0,0,0.000256652,1
40,361,0,0.000323071,2
22,0,0,0.000337914,1
36,111,0,0.000235193,0
44,100,8,0.000209202,0
37,46,0,0.000313681,1
31,320,0,0.000271824,2
44,43,0,0.000329599,1
45,0,0,0.000199495,1
28,365,0,0.000273629,2
31,3,0,0.00028995,1
48,115,0,0.000430187,0
48,0,1,0.000384404,1
52,335,0,0.000390112,2
61,81,13,0.000138115,0
29,38,0,0.000266634,1
41,140,0,0.000223371,0
52,311,0,0.00017051,2
42,0,0,0.000186107,1
53,109,1,0.000403963,0
39,82,0,0.000210423,0
10,0,0,0.000249247,1
27,0,0,0.000239732,1
39,0,0,0.000341239,1
38,307,0,0.000308827,2
45,102,0,0.0003816,0
12,0,0,0.000174843,1
40,52,1,0.000229145,1
31,0,0,0.000268874,1
58,113,0,0.000333889,0
15,49,1,0.000142247,1
44,48,0,0.000445514,1
41,0,0,0.000222946,1
38,0,5,0.000282456,1
44,77,2,0.000264417,0
39,0,0,0.000319232,1
42,23,0,0.000180866,1
24,364,0,0.000331491,2
51,305,0,0.000218225,2
57,105,0,0.000294303,0
39,0,0,0.000183088,1
44,0,3,0.000125051,1
42,110,0,0.000155142,0
50,290,0,0.000121755,2
47,99,0,0.000237229,0
41,118,0,0.000293805,0
52,336,0,0.000415836,2
19,0,0,0.000416047,1
50,342,0,0.000158573,2
39,0,0,0.000255927,1
43,91,0,0.000222187,0
119,118,91,0.000195356,0
54,38,1,0.0001524,1
39,0,0,0.000360831,1
37,242,0,0.00016971,2
41,359,1,0.000271409,2
35,4,0,0.000250814,1
50,0,0,0.000243404,1
56,304,0,0.000324652,2
50,229,0,0.000312044,2
52,90,3,0.000211951,0
44,68,10,0.000185251,0
32,0,0,0.000316856,1
59,85,9,0.000299921,0
42,58,1,0.000256777,1
55,184,4,0.000179958,0
44,204,0,0.000286731,2
35,84,0,0.000749274,0
39,73,0,0.000305281,0
50,118,5,0.000215279,0
61,51,10,0.000139578,1
37,82,0,0.000244823,0
50,34,0,0.000175612,1
36,0,0,0.000244607,1
39,51,0,0.000433051,1
52,119,0,0.000367906,0
50,0,0,0.000125638,1
44,118,0,0.000331592,0
6,114,0,0.000116391,0
33,0,0,0.000233666,1
37,0,2,0.00023181,1
41,148,0,0.000137488,0
33,186,0,0.000274496,0
43,89,2,0.000171774,0
29,274,0,0.000147829,2
52,274,0,0.000221132,2
43,91,2,0.000163119,0
52,335,0,0.00037062,2
37,63,1,0.000183585,0
35,0,0,0.000173722,1
31,365,0,0.000146029,2
38,0,0,0.000223209,1
43,77,1,0.000111981,0
40,197,1,0.000140986,2
40,0,0,0.000272185,1
44,0,0,0.000330861,1
43,338,16,0.000260643,2
20,43,0,0.000103468,1
40,221,0,0.000129965,2
37,139,0,0.000188085,0
57,87,1,0.000172763,0
16,348,0,0.000201181,2
51,67,28,0.000355422,0
44,0,0,0.0001363,1
24,102,0,0.0002419,0
47,119,0,0.000325062,0
48,0,0,0.000190186,1
39,246,0,0.000104365,2
54,115,0,0.000249567,0
38,356,0,0.000488113,2
38,97,0,0.000227149,0
37,0,2,0.000167541,1
57,103,0,0.000254691,0
96,152,57,0.00023003,0
37,90,0,0.000226727,0
42,0,0,0.000286219,1
41,111,0,0.000246529,0
37,27,0,0.000246336,1
48,77,3,0.000184926,0
37,102,0,0.000220591,0
33,0,0,0.000194227,1
55,107,0,0.000241433,0
44,239,0,0.000421276,2
37,333,0,0.000113054,2
54,273,0,0.000263801,2
44,84,0,0.00015824,0
49,87,1,0.000199958,0
41,0,0,0.000236645,1
53,76,6,0.000186827,0
45,266,0,0.000203834,2
44,19,2,0.000267464,1
47,92,2,0.000229323,0
51,72,1,0.000270688,0
46,145,0,0.000193361,0
50,71,5,0.000132292,0
33,0,0,0.000142348,1
44,20,0,0.000379368,1
45,0,11,0.000295919,1
40,0,0,0.000220007,1
44,137,0,0.000124041,0
32,365,0,0.000161526,2
47,86,1,0.000266772,0
34,98,0,0.000228979,0
43,100,0,0.000340534,0
24,363,0,0.000114322,2
31,0,0,0.000298224,1
45,208,0,0.000193448,2
39,0,0,0.000230167,1
37,91,0,0.000190675,0
31,0,4,9.89e-05,1
54,317,1,0.000187887,2
43,201,0,0.000251131,2
69,23,15,9.97e-05,1
32,140,1,9.91e-05,0
46,348,0,0.00017631,2
54,120,0,0.000112551,0
53,208,3,0.000212467,2
46,340,0,0.000140268,2
28,365,0,0.000225038,2
34,15,0,0.000206092,1
51,0,5,0.000285912,1
27,351,0,8.98e-05,2
44,107,0,0.000392336,0
37,204,0,0.000139943,2
34,0,0,0.000166601,1
21,253,0,0.000231913,2
36,104,0,0.00027976,0
54,226,2,0.000183563,2
20,0,0,0.000241097,1
47,36,0,0.000256512,1
25,0,0,0.000185856,1
53,259,0,0.00018892,2
34,111,0,0.000231719,0
60,280,4,0.000180906,2
39,268,0,0.000114878,2
19,29,0,5.51e-05,1
37,315,0,0.000104067,2
32,0,0,0.000298779,1
53,98,0,0.000414298,0
47,0,0,0.000224331,1
41,72,7,0.000166888,0
51,292,0,0.000166578,2
45,0,1,0.000390326,1
39,352,0,0.000317973,2
39,83,0,0.000237618,0
43,336,2,7.96e-05,2
45,193,1,0.000173747,0
34,0,0,0.000177024,1
55,58,0,0.000375913,1
28,165,0,0.000113307,0
43,25,7,0.000282752,1
42,273,0,0.000177413,2
31,213,0,0.000262228,2
38,92,0,0.000278428,0
37,187,1,0.000152516,0
46,0,4,0.00018606,1
44,0,1,0.000350648,1
38,0,0,0.000245359,1
16,121,0,0.000686966,0
31,94,0,0.000292967,0
50,122,0,0.000356774,0
9,103,0,0.000259281,0
37,0,0,0.000326452,1
31,0,0,0.000223739,1
46,34,0,0.000265285,1
46,204,0,0.000312603,2
44,78,1,0.000227588,0
47,235,0,0.000263325,2
50,44,15,0.000293174,1
47,305,0,0.000114699,2
34,339,0,0.000235464,2
55,331,0,0.000202325,2
56,306,2,0.000206271,2
36,104,0,0.000317867,0
34,150,0,0.00019168,0
46,94,1,0.000185022,0
52,66,17,0.000246031,0
34,0,1,0.000197172,1
59,119,0,0.000330085,0
38,0,0,0.000223876,1
53,268,0,0.000331726,2
47,99,0,0.000183463,0
3,0,0,0.000228276,1
18,118,0,0.000809282,0
44,112,0,0.000347027,0
44,301,0,0.000118636,2
36,240,0,0.00022443,2
53,112,0,0.000274242,0
38,0,0,0.000212952,1
48,243,0,0.000169877,2
57,58,0,0.000261372,1
39,162,0,0.000196777,0
54,363,0,0.00032161,2
48,180,0,0.000280308,0
48,10,0,0.000185189,1
37,36,0,0.00023819,1
45,11,0,0.000296025,1
53,264,1,0.000153021,2
45,9,0,0.000284479,1
47,127,0,0.000217529,0
57,360,1,0.00030918,2
38,116,0,0.000173911,0
27,360,0,0.00013034,2
54,0,1,0.000152998,1
46,8,0,0.000257046,1
32,360,0,0.000276832,2
40,60,2,0.00015737,0
53,347,0,0.000276573,2
37,23,0,0.000296513,1
41,211,0,0.000149483,2
44,0,0,0.000142699,1
36,0,0,0.000324027,1
58,229,0,0.000181737,2
42,118,0,0.00029056,0
45,0,0,0.000202942,1
46,318,0,0.000153015,2
58,274,1,0.000199754,2
47,154,1,0.000197797,0
38,81,0,0.000227544,0
52,213,6,0.000152673,2
31,366,0,0.000346205,2
38,99,0,0.000147515,0
46,87,0,0.000227427,0
38,43,0,0.000247002,1
16,0,0,0.000154941,1
41,229,5,0.00015727,2
59,365,0,0.000377666,2
51,245,0,0.000222749,2
46,0,1,0.000163801,1
37,32,0,0.00029718,1
53,119,0,0.000255095,0
41,241,0,0.000219149,2
2,0,0,0.000277281,1
44,70,0,0.00027795,0
16,0,0,0.000279138,1
52,119,0,0.000403445,0
43,95,0,0.000266715,0
53,196,0,0.000239319,2
39,0,0,0.000279296,1
34,0,0,0.000270555,1
59,202,3,0.000168452,2
54,120,0,0.000312495,0
28,291,0,0.000106179,2
44,4,0,0.000230565,1
46,101,0,0.000429739,0
42,0,0,0.000274788,1
59,318,2,0.000122672,2
51,339,0,0.000178793,2
60,280,4,9.81e-05,2
42,0,2,0.000166195,1
38,0,2,0.000168482,1
41,188,0,0.000198285,0
47,101,7,0.000257148,0
53,119,1,0.000208988,0
61,282,7,0.000124659,2
14,350,0,0.000119814,2
54,310,0,0.000250868,2
57,245,2,0.000227984,2
40,0,0,0.000204943,1
64,233,6,0.000138407,2
56,196,5,0.000117312,2
43,100,1,0.000209547,0
47,278,0,0.000212713,2
31,0,1,9.85e-05,1
20,362,1,0.00015392,2
54,352,0,0.000321496,2
33,64,0,0.000165847,0
54,290,0,0.000108764,2
41,90,0,0.00020606,0
54,196,0,0.000193,2
55,255,3,0.000229301,2
41,0,0,0.000341258,1
47,0,1,0.000316096,1
44,100,1,0.000157091,0
14,0,0,0.000459652,1
45,67,0,0.000221042,0
18,0,0,0.000226888,1
42,356,0,0.000174636,2
53,98,11,0.000263988,0
41,178,0,0.000174868,0
61,324,1,0.000266887,2
49,182,5,0.00031001,0
51,1,1,0.000106638,1
19,57,0,0.000249324,1
54,245,1,0.000202241,2
40,148,0,0.000162208,0
32,0,0,0.000181054,1
28,0,0,0.000274969,1
44,0,4,0.000146707,1
38,0,7,0.000163274,1
40,0,0,0.000526391,1
50,96,0,0.00036328,0
52,109,0,0.000127976,0
34,0,0,0.00027107,1
44,0,1,0.000214727,1
37,82,0,0.000205532,0
49,259,0,0.000212797,2
40,75,0,0.000101436,0
38,0,1,0.000260254,1
50,275,0,0.000176151,2
59,277,6,0.00012846,2
14,0,0,0.000352404,1
26,348,0,0.000160963,2
52,365,0,0.000269931,2
25,185,0,0.000277731,0
55,117,0,0.000323955,0
34,89,0,0.00026699,0
32,187,0,0.000334741,0
26,117,0,0.000330742,0
64,248,3,0.000113004,2
56,118,0,0.000281654,0
46,56,0,0.000325622,1
33,366,0,0.00015067,2
48,247,0,0.000157633,2
32,0,0,0.000508108,1
38,0,0,0.000225967,1
35,0,0,0.000289831,1
33,0,0,0.000262117,1
11,120,0,0.000251747,0
26,303,0,0.000280055,2
36,0,0,0.000359773,1
58,119,0,0.000278897,0
24,38,0,0.000242144,1
49,122,0,0.000277385,0
52,299,0,0.000322373,2
38,173,0,7.64e-05,0
39,0,0,0.000267254,1
29,320,0,0.000155178,2
47,0,0,8.37e-05,1
49,98,0,0.000353912,0
40,70,0,0.0002874,0
55,108,6,0.000329575,0
52,264,0,0.000196933,2
37,151,0,0.000272162,0
44,262,0,0.000252427,2
54,310,4,0.000154482,2
45,0,0,0.000329674,1
42,84,0,0.000301365,0
36,0,10,0.000289193,1
42,45,0,9.56e-05,1
44,95,0,0.000358954,0
38,44,0,0.000240843,1
25,0,0,0.000199441,1
56,112,0,0.000304228,0
44,115,4,0.000185727,0
44,241,1,0.000197005,2
43,89,0,8.78e-05,0
39,121,0,0.000234193,0
57,54,1,0.000254238,1
58,207,13,0.000211053,2
31,8,0,0.000286385,1
56,316,0,0.000253607,2
36,0,0,0.000491694,1
60,267,3,0.000225252,2
69,307,7,0.00019453,2
84,159,48,0.000228046,0
42,365,0,0.000199814,2
44,23,1,0.000180742,1
45,96,0,0.000498501,0
37,0,1,0.000253849,1
53,102,1,0.000218065,0
41,59,2,0.000394596,1
52,114,0,0.000191945,0
44,60,0,0.000304784,0
46,0,1,0.00023677,1
41,0,0,0.000183945,1
43,142,0,0.000160149,0
45,165,0,0.000207156,0
35,18,0,0.000315684,1
54,236,4,0.000143751,2
23,41,0,0.000300139,1
47,4,0,0.000104689,1
38,83,2,0.000199055,0
46,0,0,0.000286271,1
54,223,5,0.000344057,2
33,0,0,0.000196406,1
61,286,3,0.000307889,2
31,0,0,0.000242283,1
58,130,2,0.000126431,0
56,295,0,0.000275649,2
42,0,2,0.000262019,1
12,116,0,0.000257514,0
56,274,2,0.000211103,2
51,203,0,0.000247491,2
55,117,0,0.000348138,0
37,0,0,9.19e-05,1
39,119,0,0.000207413,0
32,0,0,0.00016102,1
33,0,0,0.000190467,1
55,120,0,0.000410796,0
18,33,0,0.000173011,1
28,355,0,8.47e-05,2
39,0,0,0.000293603,1
12,114,0,0.000347754,0
38,0,0,0.000191686,1
42,0,0,0.000299171,1
37,158,0,0.000264119,0
49,104,0,0.000151965,0
34,55,1,0.000148384,1
14,0,0,0.000191388,1
35,23,0,0.000221676,1
44,0,0,0.000180874,1
48,95,0,0.000255748,0
53,68,2,0.000147946,0
37,202,0,0.000190771,2
54,264,0,0.000278793,2
46,0,14,0.000166201,1
50,57,0,0.000247493,1
45,9,9,0.0001936,1
52,121,0,0.000288265,0
84,140,51,0.000138517,0
41,117,0,0.00016857,0
41,306,0,0.000152334,2
57,59,0,0.000255717,1
53,298,0,0.00020224,2
57,54,0,0.000478137,1
47,81,4,0.000214251,0
24,48,0,0.000159668,1
43,118,0,0.000238248,0
59,304,0,0.000301846,2
24,0,1,8.63e-05,1
36,0,2,0.000139838,1
47,0,12,0.000401152,1
17,84,0,0.000214327,0
38,0,0,0.000226974,1
47,207,1,0.000145767,2
44,0,0,0.000220517,1
38,18,0,0.000181181,1
35,0,1,0.000260686,1
44,75,0,0.000208898,0
42,43,0,0.000437272,1
51,338,0,0.000269702,2
44,69,6,0.000207578,0
38,0,0,0.000284205,1
20,0,0,0.000253686,1
45,0,11,0.000190758,1
36,0,1,0.000260712,1
44,72,0,0.000257066,0
44,1,0,0.000205301,1
32,300,0,0.000201214,2
38,80,0,0.000206866,0
38,210,0,0.000194612,2
38,0,3,0.000267563,1
46,12,4,0.000166688,1
53,219,0,0.000169631,2
37,74,0,0.000265707,0
49,29,1,0.000185978,1
30,357,11,0.000275882,2
44,0,0,0.000142764,1
25,112,0,0.000317773,0
42,0,0,0.000262413,1
57,271,2,0.000214618,2
43,30,0,0.000670743,1
47,0,0,0.000254543,1
38,0,0,0.000212682,1
55,122,0,0.000258511,0
50,84,0,0.000162255,0
42,47,1,0.000256381,1
27,101,0,0.000184976,0
12,0,0,0.000431533,1
64,289,6,0.000262153,2
60,227,18,0.000123204,2
45,106,5,0.000304403,0
40,174,1,0.000118501,0
46,226,0,0.0002052,2
51,228,0,0.000236283,2
36,83,0,0.000745512,0
13,0,0,0.000181936,1
30,61,0,0.000168817,0
54,153,0,0.000166726,0
36,94,1,0.000332556,0
47,0,0,0.000233331,1
41,0,0,0.000299073,1
44,254,0,0.000311184,2
38,0,0,0.00022568,1
36,84,4,0.00023962,0
19,99,0,0.000215203,0
51,346,0,0.000268626,2
36,0,0,0.000152597,1
45,34,2,0.000210442,1
52,311,0,0.000278242,2
42,129,1,0.000371557,0
8,0,0,0.00021931,1
50,216,0,0.000133964,2
44,0,0,0.000313005,1
52,229,0,0.000176622,2
46,189,0,0.000232119,0
45,0,0,0.000271546,1
49,105,0,0.000250049,0
58,290,1,0.000197033,2
3,0,0,0.000382116,1
45,77,0,0.000451627,0
23,81,0,0.000149558,0
41,0,0,0.000303005,1
46,31,1,0.000441246,1
41,88,0,0.000248283,0
20,0,0,0.0002117,1
49,89,0,0.000386388,0
56,113,0,0.000271345,0
49,0,6,0.000171198,1
51,236,0,0.00022112,2
32,0,0,0.000192213,1
27,27,0,0.000253351,1
50,84,0,0.000277991,0
51,70,1,0.000322556,0
44,78,4,0.000161356,0
46,246,0,0.00013406,2
43,217,0,0.000102029,2
49,0,3,0.000302657,1
44,0,0,0.000160092,1
60,288,3,0.000215686,2
42,47,0,0.000301075,1
50,87,2,0.00028562,0
19,81,0,0.000245555,0
42,0,0,0.000129573,1
46,241,0,0.000321308,2
33,24,0,0.000130738,1
44,117,2,0.000345012,0
49,340,0,0.00015735,2
32,0,2,0.000126688,1
26,359,0,0.000299711,2
32,59,0,0.000378055,1
28,138,0,0.000223233,0
43,0,0,0.000211076,1
56,268,1,0.000104931,2
50,0,17,0.00015996,1
42,275,0,0.000156905,2
16,0,0,0.000303601,1
52,282,0,0.000242405,2
34,50,0,0.000153168,1
47,288,0,0.000198292,2
49,305,0,0.000210846,2
52,90,1,0.00023706,0
44,0,1,0.000194383,1
58,119,0,0.000709491,0
42,193,0,0.000294274,0
38,0,0,0.000230853,1
75,62,7,0.000128272,0
35,33,0,0.000352376,1
34,338,0,0.000444361,2
39,121,0,0.000358085,0
52,250,0,0.000172256,2
19,314,0,0.000153263,2
45,82,1,0.000280399,0
43,0,0,0.000238798,1
58,255,6,0.000127754,2
51,83,0,0.00024584,0
39,128,0,0.00020151,0
55,277,4,0.00013593,2
58,296,0,0.000246727,2
51,100,3,0.000194606,0
55,105,4,0.000248725,0
38,159,0,0.000298396,0
24,0,1,0.000256874,1
47,263,1,0.000195936,2
33,0,0,0.000307034,1
29,103,0,0.000336488,0
34,0,0,0.000223866,1
54,0,3,0.000293882,1
43,140,0,0.000290891,0
47,71,0,0.000181628,0
42,0,0,0.000156114,1
34,118,0,0.000384994,0
46,247,2,0.000277216,2
61,103,0,0.000288294,0
44,20,4,0.000169558,1
47,87,1,0.00036171,0
43,67,7,0.000381785,0
52,275,0,0.000288706,2
54,314,0,0.000215322,2
50,40,0,0.000356007,1
44,0,0,0.000304929,1
41,0,0,0.000361473,1
47,177,12,0.00019052,0
48,114,1,0.00020853,0
35,83,0,8.74e-05,0
40,0,1,0.00031006,1
40,0,0,0.000212803,1
47,193,1,0.000192227,0
11,96,0,0.000287232,0
46,343,0,0.000247798,2
37,0,0,0.000206949,1
34,69,0,0.000193859,0
36,126,3,0.000377287,0
44,232,0,0.000412933,2
65,202,1,0.000127326,2
50,0,2,0.00022013,1
40,0,0,0.000148076,1
52,169,0,0.000171301,0
44,75,1,0.000278205,0
48,253,0,0.000194254,2
55,284,1,0.000172526,2
44,265,0,0.000121911,2
43,101,0,0.000193606,0
43,249,0,0.000339947,2
41,0,0,0.000319876,1
61,296,1,0.000224481,2
48,27,2,0.000175723,1
31,28,0,0.000217936,1
26,110,0,9.08e-05,0
35,29,0,0.000262666,1
51,275,0,0.000203564,2
41,82,2,0.000329269,0
53,47,0,0.000409627,1
43,44,0,0.000143949,1
36,245,2,0.000176444,2
35,0,0,0.000152412,1
39,0,0,0.000289405,1
37,27,0,0.000133837,1
36,0,0,0.000241054,1
26,0,0,0.000221675,1
50,72,0,0.00032028,0
28,366,0,0.000182651,2
52,277,0,0.000232011,2
56,61,0,0.000215426,0
45,0,2,0.000341102,1
41,75,2,0.000190656,0
14,23,0,0.000176921,1
33,0,0,0.000355751,1
60,276,0,0.000180276,2
40,0,1,0.000245887,1
46,89,0,0.000267329,0
58,0,0,0.000117912,1
50,68,2,0.000156033,0
81,147,31,0.000210424,0
41,118,0,0.000176445,0
37,114,0,0.000242355,0
46,251,0,0.000201633,2
38,15,0,0.00012048,1
41,333,0,0.000108309,2
44,319,0,0.000168334,2
47,0,10,0.000159864,1
46,181,0,0.000230905,0
43,66,1,0.00042246,0
37,363,3,0.000238987,2
13,0,0,0.000434343,1
44,69,1,0.000302963,0
32,39,0,0.000142322,1
34,1,0,0.000404175,1
56,319,0,0.000310211,2
38,0,0,0.000130597,1
54,112,0,0.00024166,0
34,0,0,0.000131215,1
43,0,2,0.000586243,1
39,151,0,0.000317293,0
39,24,0,0.000241867,1
16,79,0,0.000133221,0
43,0,0,0.000228909,1
38,0,0,0.000334246,1
9,105,0,0.000175354,0
43,83,1,0.000205487,0
44,0,2,0.000182088,1
13,116,0,5.49e-05,0
55,115,0,0.000235472,0
44,0,0,0.000166932,1
49,246,0,0.000162445,2
51,86,1,0.000183428,0
41,48,0,0.000267319,1
39,0,0,0.000222198,1
33,0,0,0.000271522,1
37,108,0,0.000223449,0
48,91,3,0.000251396,0
12,130,2,0.000141642,0
51,0,3,0.000356162,1
48,197,2,0.000266849,2
48,279,0,0.000135467,2
14,0,0,0.00026228,1
49,0,2,0.00013944,1
35,19,0,0.000279458,1
32,0,14,0.000221573,1
19,0,2,0.000195162,1
57,247,20,0.000332148,2
43,58,0,0.000189433,1
31,208,3,0.000167657,2
26,7,0,0.000233771,1
54,41,0,0.000313283,1
56,137,0,0.000169371,0
39,288,0,0.000126561,2
31,97,3,0.000297652,0
65,145,9,0.00023778,0
52,33,0,0.000149556,1
77,26,1,0.00016668,1
15,110,0,0.000254039,0
43,351,0,0.000133682,2
52,104,0,0.000245506,0
42,236,0,0.000180098,2
32,122,0,0.000217306,0
34,0,1,0.000231768,1
55,350,0,0.00019248,2
18,37,6,0.000120934,1
39,103,0,0.000263546,0
43,67,0,0.000288202,0
47,0,9,0.000205099,1
51,97,2,0.000238169,0
45,84,0,0.000211392,0
57,212,5,0.000284806,2
41,0,0,0.000262408,1
45,92,7,0.000212693,0
43,51,0,0.000116536,1
29,363,1,0.000228082,2
55,117,0,0.000268978,0
42,120,0,0.000240311,0
32,361,0,0.000138182,2
46,210,0,0.000120233,2
47,16,0,0.00011648,1
23,41,0,8.02e-05,1
42,139,0,0.000298504,0
52,216,0,0.000155237,2
58,240,16,0.000285416,2
48,0,3,0.000256365,1
45,57,8,0.000141576,1
24,37,0,0.00067568,1
54,87,1,0.000360051,0
49,0,14,0.000235271,1
58,249,2,0.000231688,2
49,86,1,0.000443265,0
41,199,0,0.000224608,2
35,0,0,0.000228553,1
3,0,0,0.000305926,1
47,40,0,0.00025778,1
22,0,0,0.000219847,1
53,327,0,0.00037596,2
44,0,1,0.000306335,1
19,0,0,0.000414793,1
52,268,0,0.00023361,2
54,251,0,0.000131111,2
45,117,0,0.000273928,0
37,0,0,0.000144917,1
84,167,40,0.000149677,0
55,337,0,0.000227052,2
30,365,1,9.89e-05,2
50,0,2,0.000401075,1
58,110,0,0.000179261,0
41,341,1,0.000244903,2
56,311,0,0.000212521,2
40,0,0,0.000134316,1
45,255,0,0.000386248,2
35,106,0,0.000356099,0
22,0,0,0.000356709,1
52,230,0,0.000187384,2
53,2,0,0.000325909,1
47,0,1,0.00014429,1
44,202,1,0.000236285,2
53,233,3,0.000144445,2
41,203,1,8.74e-05,2
44,3,0,9.71e-05,1
29,43,0,0.000239977,1
33,0,0,0.000164378,1
15,118,0,0.000267157,0
43,320,2,7.31e-05,2
54,0,17,0.000197803,1
40,0,0,0.000129828,1
38,79,0,0.00036141,0
41,42,0,0.000249077,1
47,74,1,0.000273096,0
52,268,0,0.000216486,2
54,99,1,0.000225759,0
49,25,0,0.000464942,1
59,117,0,0.000368701,0
49,0,2,0.000371337,1
48,24,1,0.000162416,1
45,362,2,0.000333666,2
43,105,0,0.000396904,0
46,332,0,0.000273533,2
43,38,0,0.000215093,1
36,267,0,0.000285448,2
37,76,4,0.000181242,0
12,111,0,0.000205237,0
58,268,0,0.000262387,2
43,114,0,0.000147631,0
47,241,0,0.000353292,2
42,154,0,0.000270137,0
41,0,2,0.0001844,1
42,323,0,0.000285371,2
37,0,0,0.00030085,1
44,0,1,0.000261217,1
44,0,0,0.000460008,1
52,205,10,0.00021713,2
55,118,0,0.000327785,0
39,27,0,0.000253594,1
47,0,0,0.000172115,1
50,69,1,0.000293252,0
46,0,0,0.000169262,1
44,0,0,0.000340072,1
44,0,1,0.000232616,1
47,351,2,0.000158064,2
35,117,0,0.000208958,0
60,301,1,0.000278594,2
46,55,0,0.000263015,1
44,91,0,0.000263007,0
37,0,0,0.000201196,1
57,352,0,0.000345982,2
42,276,1,0.000275287,2
41,209,0,0.0002247,2
39,0,12,0.000103318,1
15,0,0,0.000173603,1
40,0,0,0.000237499,1
44,152,0,0.000196706,0
14,118,0,0.000194883,0
45,112,0,0.000263666,0
57,254,0,0.000220726,2
50,230,0,0.000174916,2
50,146,9,0.000206779,0
38,362,0,0.000291827,2
51,242,0,0.000232441,2
44,0,2,0.000335734,1
42,153,0,0.000287865,0
24,0,0,0.000254597,1
39,0,0,0.000320725,1
14,112,0,0.000196186,0
40,64,0,0.000145513,0
63,294,0,0.000286775,2
55,117,0,0.000256233,0
22,361,0,0.000203909,2
41,0,0,0.000326998,1
34,0,1,0.000362139,1
50,191,1,0.000204472,0
61,258,19,0.000139518,2
43,111,0,0.000323158,0
41,44,0,0.000242397,1
27,0,0,0.000336005,1
37,17,5,0.000281888,1
43,251,0,0.000264701,2
46,122,6,0.000388466,0
39,113,0,0.000322413,0
39,181,0,0.000232916,0
58,84,1,0.000354204,0
32,55,0,0.000199636,1
31,116,0,0.000175781,0
34,23,0,0.000396972,1
61,264,14,0.000189638,2
44,91,4,0.00018005,0
40,0,0,0.000222187,1
55,117,0,0.000320343,0
49,315,0,0.000293507,2
54,281,0,0.000317807,2
45,0,0,0.000207712,1
39,38,0,0.000231336,1
39,5,0,0.000226824,1
57,318,0,0.000282632,2
51,65,8,0.000352499,0
54,298,0,0.000178958,2
48,154,0,0.0001841,0
41,92,0,0.000176438,0
61,237,15,0.000246876,2
37,0,0,0.000237979,1
31,365,0,0.000134995,2
41,0,0,0.000460003,1
28,53,0,0.000199327,1
42,95,0,0.00019869,0
48,8,0,9.87e-05,1
34,224,0,0.000119109,2
56,55,0,0.00020788,1
44,73,0,0.000261541,0
25,121,1,0.00024091,0
41,224,0,0.000158568,2
29,93,0,0.000270908,0
52,41,0,0.000234322,1
51,264,0,0.00017591,2
36,0,0,0.000211707,1
36,16,0,0.000181131,1
43,212,0,0.000320205,2
59,260,2,0.00011261,2
48,0,0,0.000148197,1
56,259,0,0.000209595,2
43,209,0,0.000261276,2
58,189,3,0.000172973,0
29,57,0,0.000440322,1
38,0,0,0.000228269,1
56,318,0,0.000391162,2
32,30,0,0.000373777,1
44,85,0,0.000143554,0
31,0,2,0.000134976,1
54,117,0,0.000407867,0
52,106,0,0.000222512,0
35,0,0,0.000263629,1
34,0,1,0.000178722,1
41,49,0,0.000216743,1
34,0,0,0.000284618,1
47,0,4,0.000194435,1
39,0,0,0.000297046,1
56,214,0,0.000218785,2
40,0,1,0.000222368,1
44,191,0,0.000162465,0
60,333,0,0.00017893,2
43,113,0,0.00017743,0
37,271,1,0.000215116,2
13,27,0,0.000142257,1
95,61,74,0.000171959,0
44,80,7,0.00014795,0
47,34,1,0.000177361,1
60,264,5,0.000303227,2
52,252,1,0.000205109,2
38,0,0,0.000157688,1
44,121,0,0.000227278,0
23,227,0,0.000308,2
54,113,0,0.00050218,0
49,80,7,0.000181524,0
53,258,0,0.000178596,2
10,0,0,0.000224724,1
51,91,4,0.000170034,0
49,47,0,0.00027666,1
53,250,1,0.000206297,2
46,300,0,0.000128539,2
33,0,0,0.000286224,1
46,0,0,0.000139527,1
42,0,0,0.000276788,1
33,0,0,0.000353548,1
46,63,0,0.000151149,0
36,245,0,0.000149018,2
57,254,2,0.000228722,2
54,233,1,0.000158418,2
28,119,0,0.000313922,0
51,290,0,0.000144504,2
44,75,0,0.000165394,0
16,119,0,0.000498813,0
43,120,0,0.000298933,0
62,202,6,0.00014644,2
44,65,0,0.000332013,0
44,0,0,0.000315996,1
